,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
beta[682],-0.005,0.015,-0.031,0.023,0.0,0.0,5783.0,3387.0,1.0
beta[683],-0.009,0.015,-0.035,0.02,0.0,0.0,5368.0,3159.0,1.0
beta[684],-0.002,0.015,-0.03,0.025,0.0,0.0,5160.0,2961.0,1.0
beta[685],0.0,0.015,-0.026,0.029,0.0,0.0,5592.0,3139.0,1.0
beta[686],0.004,0.015,-0.026,0.03,0.0,0.0,5884.0,3171.0,1.0
beta[687],-0.006,0.015,-0.034,0.021,0.0,0.0,5491.0,2872.0,1.0
beta[688],-0.012,0.015,-0.038,0.017,0.0,0.0,6775.0,3273.0,1.0
beta[689],-0.008,0.015,-0.035,0.021,0.0,0.0,5731.0,3047.0,1.0
beta[690],-0.003,0.014,-0.03,0.024,0.0,0.0,6166.0,3145.0,1.0
beta[691],0.002,0.014,-0.025,0.03,0.0,0.0,5303.0,2587.0,1.0
beta[692],0.003,0.014,-0.023,0.03,0.0,0.0,6293.0,3402.0,1.0
beta[693],-0.006,0.014,-0.033,0.02,0.0,0.0,6115.0,3116.0,1.0
beta[694],-0.009,0.015,-0.035,0.02,0.0,0.0,5741.0,2596.0,1.0
beta[695],0.001,0.014,-0.027,0.027,0.0,0.0,5851.0,2956.0,1.0
beta[696],0.006,0.014,-0.022,0.032,0.0,0.0,6154.0,3096.0,1.01
beta[697],-0.004,0.014,-0.032,0.021,0.0,0.0,5740.0,3162.0,1.0
beta[698],-0.002,0.014,-0.03,0.024,0.0,0.0,5667.0,3009.0,1.0
beta[699],-0.002,0.015,-0.029,0.027,0.0,0.0,5897.0,2579.0,1.0
beta[700],0.0,0.015,-0.027,0.027,0.0,0.0,6770.0,2563.0,1.0
beta[701],-0.01,0.014,-0.038,0.016,0.0,0.0,5668.0,3076.0,1.0
beta[702],-0.004,0.015,-0.033,0.023,0.0,0.0,6405.0,2855.0,1.0
beta[703],-0.007,0.015,-0.035,0.02,0.0,0.0,6785.0,2849.0,1.0
beta[704],-0.012,0.014,-0.039,0.015,0.0,0.0,5573.0,3036.0,1.0
beta[705],0.001,0.014,-0.028,0.025,0.0,0.0,5296.0,2964.0,1.0
beta[706],-0.001,0.015,-0.028,0.026,0.0,0.0,5612.0,2877.0,1.0
beta[707],-0.01,0.014,-0.037,0.016,0.0,0.0,6347.0,3183.0,1.0
beta[708],-0.004,0.015,-0.031,0.023,0.0,0.0,6343.0,3220.0,1.0
beta[709],0.001,0.014,-0.025,0.028,0.0,0.0,6146.0,3340.0,1.0
beta[710],-0.008,0.014,-0.034,0.018,0.0,0.0,5495.0,3129.0,1.0
beta[711],0.016,0.015,-0.01,0.044,0.0,0.0,4716.0,2419.0,1.0
beta[712],-0.015,0.015,-0.044,0.012,0.0,0.0,5619.0,3132.0,1.0
beta[713],0.007,0.014,-0.019,0.035,0.0,0.0,4582.0,3000.0,1.0
beta[714],-0.003,0.015,-0.031,0.024,0.0,0.0,5194.0,3239.0,1.0
beta[715],-0.01,0.015,-0.039,0.017,0.0,0.0,5897.0,3339.0,1.0
beta[716],0.004,0.015,-0.024,0.031,0.0,0.0,5918.0,3146.0,1.0
beta[717],-0.004,0.015,-0.031,0.024,0.0,0.0,6424.0,3058.0,1.0
beta[718],-0.002,0.014,-0.03,0.024,0.0,0.0,6647.0,3026.0,1.0
beta[719],-0.007,0.014,-0.035,0.019,0.0,0.0,5540.0,3280.0,1.0
beta[720],-0.002,0.015,-0.03,0.026,0.0,0.0,5144.0,3015.0,1.0
beta[721],-0.002,0.015,-0.031,0.026,0.0,0.0,6039.0,2861.0,1.0
beta[722],0.001,0.015,-0.028,0.029,0.0,0.0,6415.0,2884.0,1.0
beta[723],0.008,0.016,-0.022,0.038,0.0,0.0,7051.0,2684.0,1.0
beta[724],0.003,0.015,-0.026,0.033,0.0,0.0,5678.0,2741.0,1.0
beta[725],-0.002,0.015,-0.03,0.027,0.0,0.0,6319.0,2694.0,1.0
beta[726],-0.003,0.014,-0.031,0.023,0.0,0.0,5989.0,2686.0,1.0
beta[727],0.015,0.015,-0.011,0.043,0.0,0.0,5491.0,3181.0,1.0
beta[728],0.0,0.015,-0.026,0.028,0.0,0.0,6448.0,3097.0,1.0
beta[729],-0.006,0.014,-0.031,0.021,0.0,0.0,6001.0,3208.0,1.0
beta[730],0.008,0.015,-0.021,0.034,0.0,0.0,6379.0,2957.0,1.0
beta[731],-0.008,0.014,-0.034,0.02,0.0,0.0,5976.0,2887.0,1.0
beta[732],0.003,0.015,-0.023,0.031,0.0,0.0,6985.0,3097.0,1.0
beta[733],0.0,0.015,-0.027,0.028,0.0,0.0,5747.0,3078.0,1.0
beta[734],-0.001,0.015,-0.029,0.026,0.0,0.0,5720.0,3052.0,1.0
beta[735],-0.002,0.015,-0.027,0.028,0.0,0.0,7004.0,2930.0,1.0
beta[736],-0.009,0.015,-0.036,0.02,0.0,0.0,5507.0,3063.0,1.0
beta[737],0.003,0.015,-0.026,0.031,0.0,0.0,6242.0,2790.0,1.0
beta[738],0.008,0.015,-0.022,0.034,0.0,0.0,5575.0,3160.0,1.0
beta[739],-0.003,0.015,-0.031,0.024,0.0,0.0,6249.0,2429.0,1.0
beta[740],-0.002,0.014,-0.029,0.025,0.0,0.0,5477.0,2783.0,1.0
beta[741],0.002,0.014,-0.024,0.029,0.0,0.0,5387.0,3052.0,1.0
beta[742],0.001,0.015,-0.027,0.029,0.0,0.0,6156.0,3182.0,1.0
beta[743],0.004,0.015,-0.022,0.032,0.0,0.0,5869.0,3037.0,1.0
beta[744],0.001,0.014,-0.026,0.027,0.0,0.0,6197.0,3031.0,1.0
beta[745],-0.001,0.014,-0.027,0.027,0.0,0.0,5624.0,3044.0,1.0
beta[746],0.007,0.015,-0.021,0.035,0.0,0.0,7038.0,2641.0,1.0
beta[747],0.001,0.014,-0.028,0.026,0.0,0.0,6258.0,3212.0,1.0
beta[748],0.003,0.015,-0.027,0.029,0.0,0.0,5852.0,3132.0,1.0
beta[749],0.011,0.014,-0.015,0.038,0.0,0.0,4744.0,2870.0,1.0
beta[750],-0.008,0.015,-0.037,0.018,0.0,0.0,5640.0,2724.0,1.0
beta[751],-0.004,0.014,-0.032,0.022,0.0,0.0,6356.0,3301.0,1.0
beta[752],-0.008,0.014,-0.037,0.018,0.0,0.0,5764.0,2861.0,1.0
beta[753],-0.002,0.014,-0.028,0.027,0.0,0.0,5853.0,3280.0,1.0
beta[754],-0.002,0.015,-0.031,0.026,0.0,0.0,5935.0,3016.0,1.0
beta[755],-0.011,0.014,-0.038,0.016,0.0,0.0,5445.0,3270.0,1.0
beta[756],0.002,0.015,-0.025,0.031,0.0,0.0,6160.0,2825.0,1.0
beta[757],-0.002,0.014,-0.029,0.025,0.0,0.0,5669.0,2830.0,1.0
beta[758],-0.009,0.014,-0.036,0.018,0.0,0.0,5384.0,3099.0,1.0
beta[759],0.001,0.015,-0.025,0.029,0.0,0.0,6242.0,2991.0,1.0
beta[760],-0.003,0.015,-0.03,0.025,0.0,0.0,5631.0,2900.0,1.0
beta[761],-0.0,0.014,-0.027,0.028,0.0,0.0,5179.0,3000.0,1.0
beta[762],-0.002,0.015,-0.03,0.025,0.0,0.0,5396.0,2827.0,1.0
beta[763],-0.002,0.014,-0.028,0.026,0.0,0.0,5654.0,3049.0,1.0
beta[764],-0.002,0.014,-0.029,0.024,0.0,0.0,6414.0,3332.0,1.0
beta[765],0.0,0.015,-0.028,0.027,0.0,0.0,6433.0,3037.0,1.0
beta[766],-0.001,0.014,-0.027,0.027,0.0,0.0,5467.0,2974.0,1.0
beta[767],-0.003,0.015,-0.029,0.025,0.0,0.0,6805.0,2802.0,1.0
beta[768],0.001,0.015,-0.027,0.028,0.0,0.0,5671.0,2828.0,1.0
beta[769],-0.001,0.015,-0.028,0.028,0.0,0.0,5882.0,2784.0,1.0
beta[770],-0.002,0.015,-0.029,0.026,0.0,0.0,5534.0,3039.0,1.0
beta[771],-0.002,0.015,-0.031,0.025,0.0,0.0,4918.0,3059.0,1.0
beta[772],0.016,0.015,-0.012,0.043,0.0,0.0,5666.0,3035.0,1.0
beta[773],-0.006,0.014,-0.032,0.021,0.0,0.0,5457.0,2419.0,1.0
beta[774],-0.004,0.014,-0.029,0.024,0.0,0.0,6474.0,3207.0,1.0
beta[775],-0.005,0.014,-0.031,0.02,0.0,0.0,5689.0,3015.0,1.0
beta[776],0.003,0.015,-0.027,0.03,0.0,0.0,6126.0,2400.0,1.0
beta[777],0.004,0.015,-0.027,0.03,0.0,0.0,4668.0,2511.0,1.0
beta[778],-0.0,0.015,-0.03,0.027,0.0,0.0,6477.0,2937.0,1.0
beta[779],0.009,0.015,-0.019,0.036,0.0,0.0,5560.0,3102.0,1.0
beta[780],0.002,0.015,-0.027,0.029,0.0,0.0,5636.0,2699.0,1.0
beta[781],0.008,0.015,-0.02,0.036,0.0,0.0,5441.0,2676.0,1.0
beta[782],-0.005,0.015,-0.033,0.023,0.0,0.0,6492.0,3033.0,1.0
beta[783],0.003,0.015,-0.025,0.032,0.0,0.0,5642.0,3025.0,1.0
beta[784],0.016,0.015,-0.011,0.045,0.0,0.0,5194.0,3122.0,1.0
beta[785],0.013,0.014,-0.014,0.039,0.0,0.0,5705.0,3034.0,1.0
beta[786],-0.006,0.015,-0.034,0.022,0.0,0.0,6319.0,3049.0,1.0
beta[787],0.001,0.015,-0.025,0.03,0.0,0.0,6673.0,2913.0,1.0
beta[788],-0.004,0.015,-0.031,0.024,0.0,0.0,5212.0,3183.0,1.0
beta[789],-0.002,0.014,-0.029,0.024,0.0,0.0,6302.0,2613.0,1.0
beta[790],-0.004,0.015,-0.031,0.025,0.0,0.0,6334.0,2923.0,1.0
beta[791],-0.003,0.015,-0.031,0.025,0.0,0.0,5614.0,2962.0,1.0
beta[792],0.005,0.015,-0.021,0.034,0.0,0.0,5459.0,3143.0,1.0
beta[793],0.004,0.015,-0.026,0.031,0.0,0.0,5636.0,2538.0,1.0
beta[794],-0.005,0.015,-0.033,0.022,0.0,0.0,5088.0,2651.0,1.0
beta[795],0.001,0.015,-0.028,0.028,0.0,0.0,7008.0,2913.0,1.0
beta[796],-0.001,0.015,-0.029,0.027,0.0,0.0,6653.0,3036.0,1.0
beta[797],0.004,0.015,-0.023,0.031,0.0,0.0,5830.0,2929.0,1.01
beta[798],-0.004,0.015,-0.031,0.025,0.0,0.0,5866.0,2879.0,1.0
beta[799],0.002,0.014,-0.024,0.029,0.0,0.0,6057.0,2803.0,1.0
beta[800],0.004,0.015,-0.024,0.031,0.0,0.0,5466.0,3128.0,1.0
beta[801],0.003,0.015,-0.024,0.032,0.0,0.0,5697.0,3037.0,1.0
beta[802],0.003,0.014,-0.023,0.031,0.0,0.0,6077.0,2853.0,1.0
beta[803],-0.001,0.015,-0.028,0.026,0.0,0.0,5384.0,3133.0,1.0
beta[804],-0.001,0.015,-0.03,0.026,0.0,0.0,6578.0,3091.0,1.0
beta[805],-0.003,0.014,-0.031,0.023,0.0,0.0,5269.0,2784.0,1.0
beta[806],-0.003,0.014,-0.031,0.024,0.0,0.0,4579.0,2355.0,1.0
beta[807],-0.001,0.015,-0.029,0.027,0.0,0.0,5736.0,3073.0,1.0
beta[808],0.008,0.014,-0.018,0.035,0.0,0.0,5800.0,3147.0,1.0
beta[809],-0.003,0.015,-0.03,0.025,0.0,0.0,5502.0,2728.0,1.0
beta[810],-0.003,0.015,-0.031,0.026,0.0,0.0,5404.0,3059.0,1.0
beta[811],0.003,0.015,-0.025,0.032,0.0,0.0,5985.0,3133.0,1.0
beta[812],-0.015,0.015,-0.043,0.012,0.0,0.0,6269.0,3068.0,1.0
beta[813],-0.005,0.014,-0.032,0.021,0.0,0.0,5391.0,2874.0,1.0
beta[814],-0.005,0.014,-0.033,0.021,0.0,0.0,5228.0,3166.0,1.0
beta[815],0.006,0.015,-0.021,0.034,0.0,0.0,5305.0,3061.0,1.0
beta[816],0.006,0.014,-0.021,0.034,0.0,0.0,6463.0,2975.0,1.0
beta[817],0.001,0.014,-0.027,0.027,0.0,0.0,5373.0,3195.0,1.0
beta[818],-0.004,0.014,-0.029,0.022,0.0,0.0,6653.0,3321.0,1.0
beta[819],-0.006,0.015,-0.034,0.021,0.0,0.0,6233.0,2883.0,1.0
beta[820],0.001,0.014,-0.024,0.028,0.0,0.0,5666.0,3037.0,1.0
beta[821],0.005,0.014,-0.022,0.032,0.0,0.0,4718.0,3020.0,1.0
beta[822],0.014,0.015,-0.014,0.041,0.0,0.0,5939.0,2735.0,1.0
beta[823],0.006,0.015,-0.02,0.035,0.0,0.0,6166.0,3120.0,1.0
beta[824],0.001,0.015,-0.026,0.029,0.0,0.0,6280.0,3192.0,1.0
beta[825],0.016,0.014,-0.01,0.043,0.0,0.0,6449.0,2957.0,1.0
beta[826],0.001,0.015,-0.026,0.029,0.0,0.0,5860.0,2980.0,1.0
beta[827],-0.002,0.014,-0.028,0.026,0.0,0.0,5288.0,2754.0,1.0
beta[828],0.006,0.015,-0.022,0.033,0.0,0.0,6086.0,3330.0,1.0
beta[829],-0.008,0.014,-0.034,0.019,0.0,0.0,5871.0,3330.0,1.0
beta[830],-0.006,0.015,-0.031,0.023,0.0,0.0,4977.0,2922.0,1.0
beta[831],0.0,0.015,-0.026,0.029,0.0,0.0,5322.0,2551.0,1.0
beta[832],0.008,0.015,-0.019,0.036,0.0,0.0,4687.0,2629.0,1.0
beta[833],0.008,0.015,-0.02,0.035,0.0,0.0,4770.0,3066.0,1.0
beta[834],0.005,0.015,-0.023,0.031,0.0,0.0,5577.0,3182.0,1.0
beta[835],-0.002,0.015,-0.029,0.025,0.0,0.0,5407.0,2976.0,1.0
beta[836],0.008,0.015,-0.017,0.038,0.0,0.0,5029.0,3059.0,1.0
beta[837],0.003,0.014,-0.023,0.028,0.0,0.0,6251.0,3015.0,1.0
beta[838],0.01,0.014,-0.017,0.036,0.0,0.0,5174.0,3457.0,1.0
beta[839],0.02,0.014,-0.008,0.046,0.0,0.0,6106.0,2992.0,1.0
beta[840],0.007,0.015,-0.021,0.034,0.0,0.0,5548.0,3216.0,1.0
beta[841],-0.0,0.015,-0.027,0.028,0.0,0.0,6472.0,3033.0,1.0
beta[842],0.001,0.014,-0.026,0.028,0.0,0.0,5022.0,2382.0,1.0
beta[843],-0.004,0.015,-0.032,0.024,0.0,0.0,6606.0,2766.0,1.0
beta[844],-0.002,0.014,-0.028,0.026,0.0,0.0,5593.0,2665.0,1.0
beta[845],-0.001,0.015,-0.029,0.025,0.0,0.0,6106.0,3129.0,1.0
beta[846],0.008,0.015,-0.018,0.04,0.0,0.0,6706.0,2916.0,1.0
beta[847],-0.004,0.015,-0.033,0.025,0.0,0.0,6186.0,3107.0,1.0
beta[848],0.002,0.015,-0.025,0.029,0.0,0.0,5719.0,2845.0,1.0
beta[849],-0.001,0.015,-0.027,0.028,0.0,0.0,5136.0,2854.0,1.0
beta[850],0.003,0.015,-0.023,0.032,0.0,0.0,6173.0,3287.0,1.0
beta[851],-0.001,0.015,-0.03,0.026,0.0,0.0,6284.0,2858.0,1.0
beta[852],0.011,0.015,-0.017,0.039,0.0,0.0,5979.0,2786.0,1.0
beta[853],-0.006,0.015,-0.035,0.021,0.0,0.0,5479.0,2862.0,1.0
beta[854],-0.005,0.015,-0.031,0.023,0.0,0.0,4886.0,2921.0,1.0
beta[855],-0.016,0.015,-0.043,0.014,0.0,0.0,5058.0,2892.0,1.0
beta[856],0.001,0.015,-0.027,0.028,0.0,0.0,5877.0,3095.0,1.0
beta[857],-0.001,0.015,-0.029,0.026,0.0,0.0,5526.0,2688.0,1.0
beta[858],-0.002,0.015,-0.028,0.027,0.0,0.0,5387.0,3191.0,1.0
beta[859],-0.003,0.015,-0.032,0.024,0.0,0.0,6430.0,3056.0,1.0
beta[860],0.005,0.014,-0.02,0.033,0.0,0.0,5276.0,2906.0,1.0
beta[861],-0.0,0.015,-0.028,0.028,0.0,0.0,6738.0,3223.0,1.0
beta[862],0.001,0.015,-0.026,0.03,0.0,0.0,5351.0,2976.0,1.0
beta[863],0.004,0.015,-0.024,0.032,0.0,0.0,7869.0,2924.0,1.0
beta[864],-0.005,0.014,-0.032,0.022,0.0,0.0,7298.0,3032.0,1.0
beta[865],0.001,0.015,-0.028,0.028,0.0,0.0,6055.0,3040.0,1.0
beta[866],-0.004,0.015,-0.031,0.025,0.0,0.0,5561.0,3108.0,1.0
beta[867],-0.005,0.014,-0.031,0.023,0.0,0.0,5763.0,3146.0,1.0
beta[868],-0.006,0.014,-0.031,0.023,0.0,0.0,5436.0,3081.0,1.0
beta[869],0.002,0.015,-0.027,0.028,0.0,0.0,6094.0,2995.0,1.0
beta[870],0.009,0.015,-0.019,0.035,0.0,0.0,6854.0,3058.0,1.0
beta[871],-0.002,0.015,-0.029,0.026,0.0,0.0,5376.0,3073.0,1.0
beta[872],0.003,0.015,-0.027,0.029,0.0,0.0,5817.0,2974.0,1.0
beta[873],-0.004,0.015,-0.031,0.023,0.0,0.0,5582.0,3130.0,1.0
beta[874],0.0,0.015,-0.028,0.027,0.0,0.0,6073.0,2862.0,1.0
beta[875],0.006,0.015,-0.022,0.033,0.0,0.0,5528.0,2844.0,1.0
beta[876],0.0,0.015,-0.026,0.028,0.0,0.0,5434.0,2982.0,1.0
beta[877],0.0,0.014,-0.025,0.028,0.0,0.0,6593.0,3470.0,1.0
beta[878],-0.002,0.015,-0.03,0.025,0.0,0.0,6004.0,2655.0,1.0
beta[879],0.002,0.014,-0.027,0.028,0.0,0.0,5546.0,2574.0,1.0
beta[880],0.008,0.014,-0.019,0.035,0.0,0.0,5522.0,3412.0,1.0
beta[881],-0.004,0.014,-0.03,0.023,0.0,0.0,5738.0,3122.0,1.0
beta[882],-0.001,0.014,-0.028,0.025,0.0,0.0,6028.0,2868.0,1.0
beta[883],0.005,0.015,-0.023,0.032,0.0,0.0,5896.0,3164.0,1.0
beta[884],0.007,0.015,-0.02,0.035,0.0,0.0,6004.0,3173.0,1.0
beta[885],-0.007,0.014,-0.033,0.022,0.0,0.0,4891.0,3080.0,1.0
beta[886],0.015,0.015,-0.013,0.042,0.0,0.0,6054.0,2876.0,1.0
beta[887],0.006,0.015,-0.02,0.035,0.0,0.0,5903.0,3068.0,1.0
beta[888],-0.004,0.015,-0.031,0.025,0.0,0.0,4974.0,3008.0,1.0
beta[889],0.009,0.015,-0.019,0.036,0.0,0.0,5846.0,2599.0,1.0
beta[890],0.007,0.015,-0.022,0.035,0.0,0.0,6351.0,2807.0,1.0
beta[891],0.008,0.015,-0.02,0.037,0.0,0.0,6319.0,3209.0,1.0
beta[892],-0.007,0.015,-0.036,0.02,0.0,0.0,6293.0,3193.0,1.0
beta[893],0.001,0.015,-0.027,0.028,0.0,0.0,6173.0,3110.0,1.0
beta[894],-0.006,0.015,-0.034,0.022,0.0,0.0,5718.0,2788.0,1.0
beta[895],-0.005,0.015,-0.034,0.023,0.0,0.0,6313.0,2877.0,1.0
beta[896],0.003,0.014,-0.025,0.029,0.0,0.0,6666.0,3414.0,1.0
beta[897],0.007,0.015,-0.019,0.036,0.0,0.0,5277.0,3107.0,1.0
beta[898],0.009,0.015,-0.021,0.036,0.0,0.0,5271.0,2838.0,1.0
beta[899],-0.003,0.015,-0.031,0.024,0.0,0.0,5381.0,3092.0,1.0
beta[900],0.001,0.015,-0.027,0.029,0.0,0.0,5367.0,2853.0,1.0
beta[901],0.0,0.014,-0.027,0.027,0.0,0.0,6037.0,2789.0,1.0
beta[902],0.003,0.015,-0.026,0.03,0.0,0.0,6404.0,2776.0,1.0
beta[903],0.007,0.016,-0.022,0.037,0.0,0.0,5526.0,3005.0,1.0
beta[904],0.004,0.015,-0.024,0.032,0.0,0.0,7092.0,2866.0,1.0
beta[905],0.002,0.015,-0.029,0.03,0.0,0.0,5733.0,2842.0,1.0
beta[906],-0.001,0.015,-0.026,0.029,0.0,0.0,5015.0,3038.0,1.0
beta[907],0.005,0.015,-0.02,0.033,0.0,0.0,6287.0,3047.0,1.0
beta[908],-0.002,0.015,-0.03,0.026,0.0,0.0,5659.0,3035.0,1.0
beta[909],-0.005,0.015,-0.032,0.024,0.0,0.0,5323.0,2671.0,1.0
beta[910],0.001,0.015,-0.026,0.031,0.0,0.0,6199.0,2656.0,1.0
beta[911],-0.006,0.015,-0.032,0.023,0.0,0.0,5975.0,3285.0,1.0
beta[912],0.005,0.015,-0.023,0.031,0.0,0.0,6235.0,2972.0,1.0
beta[913],0.005,0.015,-0.024,0.031,0.0,0.0,5313.0,2957.0,1.0
beta[914],0.005,0.015,-0.023,0.033,0.0,0.0,7038.0,3143.0,1.0
beta[915],0.004,0.015,-0.024,0.031,0.0,0.0,5395.0,2840.0,1.0
beta[916],0.003,0.015,-0.026,0.029,0.0,0.0,6468.0,2673.0,1.0
beta[917],-0.002,0.015,-0.03,0.025,0.0,0.0,7028.0,2960.0,1.0
beta[918],0.003,0.015,-0.027,0.029,0.0,0.0,5688.0,2625.0,1.0
beta[919],0.005,0.014,-0.022,0.033,0.0,0.0,5321.0,2961.0,1.0
beta[920],0.002,0.014,-0.025,0.028,0.0,0.0,4799.0,3112.0,1.0
beta[921],-0.006,0.015,-0.035,0.021,0.0,0.0,5962.0,2685.0,1.0
beta[922],-0.003,0.015,-0.031,0.027,0.0,0.0,6439.0,2997.0,1.0
beta[923],0.006,0.014,-0.021,0.032,0.0,0.0,5130.0,3061.0,1.0
beta[924],0.002,0.015,-0.026,0.029,0.0,0.0,5310.0,2976.0,1.0
beta[925],-0.007,0.015,-0.036,0.02,0.0,0.0,5665.0,2889.0,1.0
beta[926],0.004,0.015,-0.024,0.03,0.0,0.0,6043.0,3017.0,1.0
beta[927],0.004,0.015,-0.025,0.029,0.0,0.0,6116.0,3129.0,1.0
beta[928],0.004,0.014,-0.023,0.03,0.0,0.0,7529.0,3104.0,1.0
beta[929],0.011,0.015,-0.018,0.039,0.0,0.0,6007.0,2697.0,1.0
beta[930],0.005,0.015,-0.023,0.032,0.0,0.0,6025.0,2658.0,1.0
beta[931],-0.001,0.014,-0.028,0.026,0.0,0.0,6609.0,3128.0,1.0
beta[932],-0.001,0.014,-0.027,0.026,0.0,0.0,6268.0,3240.0,1.0
beta[933],-0.005,0.015,-0.033,0.022,0.0,0.0,5815.0,2971.0,1.0
beta[934],-0.0,0.015,-0.028,0.029,0.0,0.0,5792.0,3206.0,1.0
beta[935],-0.003,0.014,-0.03,0.024,0.0,0.0,5965.0,2846.0,1.0
beta[936],0.006,0.015,-0.022,0.033,0.0,0.0,5645.0,3236.0,1.0
beta[937],0.006,0.015,-0.022,0.033,0.0,0.0,4952.0,3119.0,1.0
beta[938],-0.003,0.014,-0.031,0.023,0.0,0.0,6171.0,3081.0,1.0
beta[939],-0.001,0.015,-0.027,0.028,0.0,0.0,5243.0,2930.0,1.0
beta[940],0.001,0.015,-0.029,0.027,0.0,0.0,6241.0,3096.0,1.0
beta[941],0.008,0.014,-0.02,0.034,0.0,0.0,4462.0,2673.0,1.0
beta[942],0.002,0.015,-0.025,0.031,0.0,0.0,6067.0,2758.0,1.0
beta[943],0.006,0.014,-0.019,0.034,0.0,0.0,5778.0,3101.0,1.0
beta[944],-0.007,0.014,-0.034,0.02,0.0,0.0,5692.0,2933.0,1.0
beta[945],-0.008,0.014,-0.037,0.017,0.0,0.0,6028.0,2726.0,1.0
beta[946],0.001,0.015,-0.027,0.028,0.0,0.0,5727.0,2930.0,1.0
beta[947],0.002,0.015,-0.025,0.03,0.0,0.0,5422.0,3147.0,1.0
beta[948],-0.01,0.014,-0.036,0.018,0.0,0.0,4833.0,3085.0,1.0
beta[949],-0.001,0.015,-0.029,0.026,0.0,0.0,5569.0,3142.0,1.0
beta[950],-0.015,0.015,-0.043,0.012,0.0,0.0,6687.0,2782.0,1.0
beta[951],0.002,0.015,-0.024,0.03,0.0,0.0,6021.0,3302.0,1.0
beta[952],0.004,0.015,-0.024,0.031,0.0,0.0,5044.0,2714.0,1.0
beta[953],-0.001,0.015,-0.029,0.025,0.0,0.0,5908.0,2835.0,1.0
beta[954],0.002,0.014,-0.024,0.028,0.0,0.0,5825.0,2866.0,1.0
beta[955],0.003,0.015,-0.024,0.031,0.0,0.0,5710.0,3108.0,1.0
beta[956],0.001,0.015,-0.025,0.029,0.0,0.0,7335.0,3131.0,1.0
beta[957],0.004,0.015,-0.023,0.033,0.0,0.0,5124.0,3251.0,1.0
beta[958],0.005,0.014,-0.021,0.034,0.0,0.0,5469.0,2881.0,1.0
beta[959],0.006,0.015,-0.021,0.037,0.0,0.0,6478.0,3064.0,1.0
beta[960],-0.004,0.015,-0.032,0.024,0.0,0.0,5962.0,3140.0,1.0
beta[961],0.008,0.015,-0.02,0.037,0.0,0.0,6707.0,2977.0,1.0
beta[962],-0.003,0.015,-0.029,0.027,0.0,0.0,5851.0,2636.0,1.0
beta[963],-0.003,0.015,-0.032,0.024,0.0,0.0,5614.0,2904.0,1.0
beta[964],0.01,0.015,-0.017,0.037,0.0,0.0,4958.0,2879.0,1.0
beta[965],-0.001,0.015,-0.031,0.024,0.0,0.0,6892.0,2801.0,1.0
beta[966],0.006,0.015,-0.021,0.036,0.0,0.0,6037.0,2731.0,1.0
beta[967],-0.001,0.015,-0.029,0.027,0.0,0.0,6169.0,2945.0,1.0
beta[968],0.001,0.015,-0.027,0.029,0.0,0.0,6527.0,3017.0,1.0
beta[969],-0.0,0.015,-0.027,0.029,0.0,0.0,5369.0,3020.0,1.0
beta[970],-0.005,0.015,-0.033,0.021,0.0,0.0,5988.0,3317.0,1.0
beta[971],-0.002,0.015,-0.03,0.025,0.0,0.0,6833.0,3219.0,1.0
beta[972],0.003,0.015,-0.023,0.031,0.0,0.0,6039.0,3019.0,1.0
beta[973],-0.0,0.015,-0.028,0.027,0.0,0.0,6894.0,2954.0,1.0
beta[974],-0.0,0.015,-0.028,0.028,0.0,0.0,5492.0,2971.0,1.0
beta[975],-0.004,0.014,-0.032,0.023,0.0,0.0,6416.0,3129.0,1.0
beta[976],-0.002,0.015,-0.03,0.025,0.0,0.0,6524.0,2678.0,1.0
beta[977],0.0,0.015,-0.028,0.029,0.0,0.0,5726.0,2776.0,1.0
beta[978],0.0,0.014,-0.024,0.029,0.0,0.0,5364.0,2815.0,1.0
beta[979],-0.011,0.014,-0.038,0.016,0.0,0.0,6221.0,2548.0,1.0
beta[980],-0.006,0.015,-0.033,0.022,0.0,0.0,6287.0,2780.0,1.0
beta[981],-0.001,0.015,-0.028,0.027,0.0,0.0,5673.0,3080.0,1.0
beta[982],-0.004,0.015,-0.031,0.024,0.0,0.0,6391.0,2837.0,1.0
beta[983],0.002,0.015,-0.024,0.032,0.0,0.0,5431.0,2421.0,1.0
beta[984],-0.004,0.015,-0.031,0.024,0.0,0.0,5406.0,2739.0,1.0
beta[985],0.005,0.015,-0.025,0.03,0.0,0.0,4964.0,2413.0,1.0
beta[986],-0.004,0.015,-0.031,0.024,0.0,0.0,5508.0,3018.0,1.0
beta[987],0.005,0.014,-0.021,0.032,0.0,0.0,5355.0,2660.0,1.0
beta[988],0.008,0.015,-0.018,0.037,0.0,0.0,5796.0,2792.0,1.0
beta[989],0.002,0.014,-0.024,0.03,0.0,0.0,5728.0,3163.0,1.0
beta[990],0.001,0.015,-0.027,0.028,0.0,0.0,5685.0,3083.0,1.0
beta[991],0.008,0.015,-0.02,0.038,0.0,0.0,6154.0,2772.0,1.0
beta[992],0.005,0.015,-0.02,0.035,0.0,0.0,5318.0,3084.0,1.0
beta[993],-0.009,0.015,-0.035,0.02,0.0,0.0,5805.0,2809.0,1.0
beta[994],-0.001,0.014,-0.027,0.025,0.0,0.0,6677.0,3481.0,1.0
